Date,Status,Flight_Number,Airline,Airline_Code,Direction,Origin,Destination,Sched_Departure_Date,Sched_Departure_Time,Actual_Departure_Date,Actual_Departure_Time,Departure_Delay_mins,Actual_Arrival_Date,Actual_Arrival_Time,Arrival_Delay_mins,Duration,Hour_Slot
"Fri, 15. Aug",Landed,6E2043 IGO2043,IndiGo,6E/IGO,Departure,,Patna (PAT / VEPT),15 Aug,12:35 IST,15 Aug,12:38 IST,3.0,15 Aug,14:48 IST,-11.0,,12:00:00
"Fri, 15. Aug",Landed,6E5212 IGO52EK,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),15 Aug,12:45 IST,15 Aug,12:46 IST,,15 Aug,14:04 IST,-35.0,,12:00:00
"Fri, 15. Aug",Landed,6E5395 IGO27M,IndiGo,6E/IGO,Departure,,Kolkata (CCU / VECC),15 Aug,12:50 IST,15 Aug,13:19 IST,29.0,15 Aug,15:37 IST,2.0,,12:00:00
"Fri, 15. Aug",Landed,S5112 SDG162,Small Planet Airlines,S5/LLC,Departure,,Belgaum (IXG / VOBM),15 Aug,12:55 IST,15 Aug,15:40 IST,2.0,15 Aug,16:28 IST,2.0,,12:00:00
"Fri, 15. Aug",Landed,6E5931 IGO5931,IndiGo,6E/IGO,Departure,,Ailinglapalap Island (AIP),15 Aug,12:55 IST,15 Aug,13:13 IST,18.0,15 Aug,21:48 UTC+12,3.0,,12:00:00
"Fri, 15. Aug",Landed,6E2164 IGO2164,IndiGo,6E/IGO,Departure,,Goa (GOI / VOGO),15 Aug,12:55 IST,15 Aug,13:00 IST,5.0,15 Aug,13:50 IST,-24.0,,12:00:00
"Fri, 15. Aug",Landed,QP1127 AKJ112G,AirKenya,QP/XAK,Departure,,Delhi (DEL / VIDP),15 Aug,13:00 IST,15 Aug,13:11 IST,11.0,15 Aug,14:53 IST,-21.0,,12:00:00
"Fri, 15. Aug",Landed,BA198 BAW198,British Airways,BA/BAW,Departure,,London (LHR / EGLL),15 Aug,13:05 IST,15 Aug,14:56 IST,1.0,15 Aug,19:12 BST,52.0,,12:00:00
"Fri, 15. Aug",Landed,QP1546 AKJ965F,AirKenya,QP/XAK,Departure,,Allahabad (IXD / VEAB),15 Aug,13:05 IST,15 Aug,13:29 IST,24.0,15 Aug,15:15 IST,-4.0,,12:00:00
"Fri, 15. Aug",Landed,AI179 AIC179,Air India,AI/AIC,Departure,,San Francisco (SFO / KSFO),15 Aug,13:10 IST,15 Aug,13:23 IST,13.0,15 Aug,18:00 PDT,,,12:00:00
"Fri, 15. Aug",Landed,6E824 IGO824,IndiGo,6E/IGO,Departure,,Kanpur (KNU / VIKA),15 Aug,13:10 IST,15 Aug,13:04 IST,-5.0,15 Aug,14:51 IST,-28.0,,12:00:00
"Fri, 15. Aug",Landed,QP1498 AKJ149H,AirKenya,QP/XAK,Departure,,Varanasi (VNS / VIBN),15 Aug,13:10 IST,15 Aug,13:26 IST,16.0,15 Aug,15:18 IST,-16.0,,12:00:00
"Fri, 15. Aug",Landed,IX251 AXB251,Air India Express,IX/AXB,Departure,,Sharjah (SHJ / OMSJ),15 Aug,13:10 IST,15 Aug,13:36 IST,26.0,15 Aug,14:33 UTC+04,-31.0,,12:00:00
"Fri, 15. Aug",Landed,IX2546 AXB2546,Air India Express,IX/AXB,Departure,,Mangalore (IXE / VOML),15 Aug,13:15 IST,15 Aug,13:41 IST,26.0,15 Aug,14:48 IST,-11.0,,12:00:00
"Fri, 15. Aug",Landed,MH175 MAS175,Malaysia Airlines,MH/MAS,Departure,,Kuala Lumpur (KUL / WMKK),15 Aug,13:15 IST,15 Aug,13:47 IST,32.0,15 Aug,21:14 UTC+08,,,12:00:00
"Fri, 15. Aug",Landed,6E831 IGO831,IndiGo,6E/IGO,Departure,,Ranchi (IXR / VERC),15 Aug,13:25 IST,15 Aug,13:49 IST,24.0,15 Aug,15:46 IST,-13.0,,12:00:00
"Fri, 15. Aug",Landed,QP1503 AKJ150C,AirKenya,QP/XAK,Departure,,Guwahati (GAU / VEGT),15 Aug,13:35 IST,15 Aug,14:30 IST,55.0,15 Aug,17:18 IST,13.0,,12:00:00
"Fri, 15. Aug",Landed,6E615 IGO9TY,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),15 Aug,13:35 IST,15 Aug,13:56 IST,21.0,15 Aug,15:46 IST,1.0,,13:00:00
"Fri, 15. Aug",Landed,AI572 AIC572,Air India,AI/AIC,Departure,,Chennai (MAA / VOMM),15 Aug,13:35 IST,15 Aug,13:51 IST,16.0,15 Aug,15:25 IST,-4.0,,13:00:00
"Fri, 15. Aug",Landed,6E2528 IGO3TC,IndiGo,6E/IGO,Departure,,Madurai (IXM / VOMD),15 Aug,13:40 IST,15 Aug,13:55 IST,15.0,15 Aug,15:36 IST,-18.0,,13:00:00
"Fri, 15. Aug",Landed,6E5337 IGO5337,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),15 Aug,13:45 IST,15 Aug,14:17 IST,32.0,15 Aug,15:48 IST,-11.0,,13:00:00
"Fri, 15. Aug",Landed,AI337 AIC337,Air India,AI/AIC,Departure,,Bangkok (BKK / VTBS),15 Aug,13:45 IST,15 Aug,13:58 IST,13.0,15 Aug,20:06 UTC+07,31.0,,13:00:00
"Fri, 15. Aug",Landed,6E214 IGO214,IndiGo,6E/IGO,Departure,,Srinagar (SXR / VISR),15 Aug,13:45 IST,15 Aug,14:09 IST,24.0,15 Aug,16:26 IST,-13.0,,13:00:00
"Fri, 15. Aug",Landed,AI2773 AIC2773,Air India,AI/AIC,Departure,,Kolkata (CCU / VECC),15 Aug,13:50 IST,15 Aug,14:14 IST,24.0,15 Aug,16:37 IST,-12.0,,13:00:00
"Fri, 15. Aug",Landed,EY203 ETD203,Etihad Airways,EY/ETD,Departure,,Abu Dhabi (AUH / OMAA),15 Aug,13:50 IST,15 Aug,14:07 IST,17.0,15 Aug,15:22 UTC+04,-12.0,,13:00:00
"Fri, 15. Aug",Landed,QP1380 AKJ138J,AirKenya,QP/XAK,Departure,,Goa (GOX / VOGA),15 Aug,14:00 IST,15 Aug,14:31 IST,31.0,15 Aug,15:25 IST,5.0,,13:00:00
"Fri, 15. Aug",Landed,6E204 IGO664J,IndiGo,6E/IGO,Departure,,Dehradun (DED / VIDN),15 Aug,14:00 IST,15 Aug,13:55 IST,-4.0,15 Aug,16:02 IST,-32.0,,13:00:00
"Fri, 15. Aug",Landed,SG9796 SEJ9796,SpiceJet,SG/SEJ,Departure,,Gorakhpur (GOP / VEGK),15 Aug,14:00 IST,15 Aug,14:36 IST,36.0,15 Aug,16:58 IST,43.0,,13:00:00
"Fri, 15. Aug",Landed,6E5382 IGO914J,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),15 Aug,14:00 IST,15 Aug,14:11 IST,11.0,15 Aug,15:31 IST,-33.0,,13:00:00
"Fri, 15. Aug",Landed,6E5141 IGO78W,IndiGo,6E/IGO,Departure,,Goa (GOI / VOGO),15 Aug,14:10 IST,15 Aug,14:37 IST,27.0,15 Aug,15:34 IST,9.0,,13:00:00
"Fri, 15. Aug",Landed,AI2517 AIC2517,Air India,AI/AIC,Departure,,Cochin (COK / VOCI),15 Aug,14:10 IST,15 Aug,14:19 IST,9.0,15 Aug,15:58 IST,-6.0,,13:00:00
"Fri, 15. Aug",Landed,AI131 AIC131,Air India,AI/AIC,Departure,,London (LHR / EGLL),15 Aug,14:20 IST,15 Aug,15:15 IST,55.0,15 Aug,19:31 BST,1.0,,13:00:00
"Fri, 15. Aug",Landed,AI2595 AIC2595,Air India,AI/AIC,Departure,,Udaipur (UDR / VAUD),15 Aug,14:25 IST,15 Aug,14:36 IST,11.0,15 Aug,15:49 IST,-10.0,,13:00:00
"Fri, 15. Aug",Landed,6E5116 IGO407H,IndiGo,6E/IGO,Departure,,Faizabad (AYJ / VEAY),15 Aug,14:30 IST,15 Aug,14:59 IST,29.0,15 Aug,16:51 IST,6.0,,13:00:00
"Fri, 15. Aug",Landed,QP1451 AKJ145U,AirKenya,QP/XAK,Departure,,Lucknow (LKO / VILK),15 Aug,14:35 IST,15 Aug,14:51 IST,16.0,15 Aug,16:44 IST,-5.0,,13:00:00
"Fri, 15. Aug",Landed,6E6802 IGO6802,IndiGo,6E/IGO,Departure,,Nagpur (NAG / VANP),15 Aug,14:40 IST,15 Aug,14:52 IST,12.0,15 Aug,16:05 IST,-9.0,,14:00:00
"Fri, 15. Aug",Landed,AI2944 AIC2944,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),15 Aug,14:40 IST,15 Aug,17:44 IST,3.0,15 Aug,19:36 IST,2.0,,14:00:00
"Fri, 15. Aug",Landed,6E736 IGO639P,IndiGo,6E/IGO,Departure,,Hubli (HBX / VOHB),15 Aug,14:45 IST,15 Aug,15:01 IST,16.0,15 Aug,15:55 IST,-4.0,,14:00:00
"Fri, 15. Aug",Landed,AI2659 AIC2659,Air India,AI/AIC,Departure,,Chandigarh (IXC / VICG),15 Aug,14:45 IST,15 Aug,15:05 IST,20.0,15 Aug,17:12 IST,-2.0,,14:00:00
"Fri, 15. Aug",Landed,WY204 OMA204,Oman Air,WY/OMA,Departure,,Muscat (MCT / OOMS),15 Aug,14:50 IST,15 Aug,15:08 IST,18.0,15 Aug,15:47 UTC+04,-17.0,,14:00:00
"Fri, 15. Aug",Landed,6E5186 IGO950P,IndiGo,6E/IGO,Departure,,Gorakhpur (GOP / VEGK),15 Aug,15:00 IST,15 Aug,15:42 IST,42.0,15 Aug,17:41 IST,21.0,,14:00:00
"Fri, 15. Aug",Landed,SG715 SEJ715,SpiceJet,SG/SEJ,Departure,,Varanasi (VNS / VIBN),15 Aug,15:00 IST,15 Aug,18:40 IST,3.0,15 Aug,20:35 IST,3.0,,14:00:00
"Fri, 15. Aug",Landed,AI2446 AIC2446,Air India,AI/AIC,Departure,,Hyderabad (HYD / VOHS),15 Aug,15:00 IST,15 Aug,15:52 IST,52.0,15 Aug,17:01 IST,31.0,,14:00:00
"Fri, 15. Aug",Landed,6E6931 IGO6931,IndiGo,6E/IGO,Departure,,Kozhikode (CCJ / VOCL),15 Aug,15:00 IST,15 Aug,15:21 IST,21.0,15 Aug,16:50 IST,,,14:00:00
"Fri, 15. Aug",Landed,6E6704 IGO6CW,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),15 Aug,15:00 IST,15 Aug,15:13 IST,13.0,15 Aug,16:56 IST,-18.0,,14:00:00
"Fri, 15. Aug",Landed,6E5354 IGO31AD,IndiGo,6E/IGO,Departure,,Kolkata (CCU / VECC),15 Aug,15:05 IST,15 Aug,15:22 IST,17.0,15 Aug,17:48 IST,-1.0,,14:00:00
"Fri, 15. Aug",Landed,AI402 AIC402,Air India,AI/AIC,Departure,,Ahmedabad (AMD / VAAH),15 Aug,15:05 IST,15 Aug,16:06 IST,1.0,15 Aug,17:00 IST,40.0,,14:00:00
"Fri, 15. Aug",Landed,AI2442 AIC2442,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),15 Aug,15:10 IST,15 Aug,15:27 IST,17.0,15 Aug,17:14 IST,-10.0,,14:00:00
"Fri, 15. Aug",Landed,6E5071 IGO125K,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),15 Aug,15:15 IST,15 Aug,15:28 IST,13.0,15 Aug,16:48 IST,-26.0,,14:00:00
"Fri, 15. Aug",Landed,6E5201 IGO5201,IndiGo,6E/IGO,Departure,,Ahmedabad (AMD / VAAH),15 Aug,15:15 IST,15 Aug,15:40 IST,25.0,15 Aug,16:29 IST,-5.0,,14:00:00
"Fri, 15. Aug",Landed,AI2853 AIC2853,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),15 Aug,15:20 IST,15 Aug,15:45 IST,25.0,15 Aug,17:02 IST,-22.0,,14:00:00
"Fri, 15. Aug",Landed,6E5386 IGO456H,IndiGo,6E/IGO,Departure,,Hyderabad (HYD / VOHS),15 Aug,15:20 IST,15 Aug,15:31 IST,11.0,15 Aug,16:34 IST,-15.0,,14:00:00
"Fri, 15. Aug",Landed,6E1453 IGO14C,IndiGo,6E/IGO,Departure,,Dubai (DXB / OMDB),15 Aug,15:25 IST,15 Aug,16:33 IST,1.0,15 Aug,17:29 UTC+04,34.0,,14:00:00
"Fri, 15. Aug",Landed,6E1089 IGO1089,IndiGo,6E/IGO,Departure,,Phuket (HKT / VTSP),15 Aug,15:25 IST,15 Aug,16:23 IST,58.0,15 Aug,21:52 UTC+07,17.0,,14:00:00
"Fri, 15. Aug",Landed,SG1082 SEJ1082,SpiceJet,SG/SEJ,Departure,,Goa (GOX / VOGA),15 Aug,15:25 IST,15 Aug,16:31 IST,1.0,15 Aug,17:36 IST,46.0,,14:00:00
"Fri, 15. Aug",Landed,AI2745 AIC2745,Air India,AI/AIC,Departure,,Goa (GOI / VOGO),15 Aug,15:30 IST,15 Aug,15:34 IST,4.0,15 Aug,16:23 IST,-26.0,,15:00:00
"Fri, 15. Aug",Landed,6E2723 IGO2723,IndiGo,6E/IGO,Departure,,Raipur (RPR / VARP),15 Aug,15:30 IST,15 Aug,15:59 IST,29.0,15 Aug,17:19 IST,-5.0,,15:00:00
"Fri, 15. Aug",Landed,6E6275 IGO6275,IndiGo,6E/IGO,Departure,,Jharsuguda (JRG / VEJH),15 Aug,15:35 IST,15 Aug,16:01 IST,26.0,15 Aug,17:37 IST,7.0,,15:00:00
"Fri, 15. Aug",Landed,6E5196 IGO5196,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),15 Aug,15:35 IST,15 Aug,16:05 IST,30.0,15 Aug,17:34 IST,,,15:00:00
"Fri, 15. Aug",Landed,AI598 AIC598,Air India,AI/AIC,Departure,,Vijayawada (VGA / VOBZ),15 Aug,15:55 IST,15 Aug,16:10 IST,15.0,15 Aug,17:41 IST,-3.0,,15:00:00
"Fri, 15. Aug",Landed,AI2531 AIC2531,Air India,AI/AIC,Departure,,Hyderabad (HYD / VOHS),15 Aug,16:00 IST,15 Aug,16:44 IST,44.0,15 Aug,17:53 IST,18.0,,15:00:00
"Fri, 15. Aug",Landed,6E359 IGO6HJ,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),15 Aug,16:00 IST,15 Aug,16:21 IST,21.0,15 Aug,18:13 IST,-1.0,,15:00:00
"Fri, 15. Aug",Landed,EK507 UAE507,Emirates,EK/UAE,Departure,,Dubai (DXB / OMDB),15 Aug,16:00 IST,15 Aug,16:55 IST,55.0,15 Aug,17:43 UTC+04,3.0,,15:00:00
"Fri, 15. Aug",Landed,6E841 IGO841,IndiGo,6E/IGO,Departure,,Mangalore (IXE / VOML),15 Aug,16:05 IST,15 Aug,16:38 IST,33.0,15 Aug,17:45 IST,15.0,,15:00:00
"Fri, 15. Aug",Landed,AI2730 AIC2730,Air India,AI/AIC,Departure,,Rajkot (HSR / VAHS),15 Aug,16:10 IST,15 Aug,16:29 IST,19.0,15 Aug,17:15 IST,-9.0,,15:00:00
"Fri, 15. Aug",Landed,6E463 IGO463,IndiGo,6E/IGO,Departure,,Bhubaneswar (BBI / VEBS),15 Aug,16:10 IST,15 Aug,16:15 IST,5.0,15 Aug,18:25 IST,-4.0,,15:00:00
"Fri, 15. Aug",Landed,AI919 AIC919,Air India,AI/AIC,Departure,,Dubai (DXB / OMDB),15 Aug,16:10 IST,15 Aug,16:36 IST,26.0,15 Aug,17:32 UTC+04,-22.0,,15:00:00
"Fri, 15. Aug",Landed,IX1214 AXB1214,Air India Express,IX/AXB,Departure,,Jaipur (JAI / VIJP),15 Aug,16:15 IST,15 Aug,16:50 IST,35.0,15 Aug,18:14 IST,4.0,,15:00:00
"Fri, 15. Aug",Landed,6E1059 IGO1059,IndiGo,6E/IGO,Departure,,Bangkok (BKK / VTBS),15 Aug,16:20 IST,15 Aug,16:46 IST,26.0,15 Aug,22:34 UTC+07,-5.0,,15:00:00
"Fri, 15. Aug",Landed,6E273 IGO17TJ,IndiGo,6E/IGO,Departure,,Rajkot (HSR / VAHS),15 Aug,16:25 IST,15 Aug,16:58 IST,33.0,15 Aug,17:40 IST,-9.0,,16:00:00
"Fri, 15. Aug",Landed,AI2201 AIC2201,Air India,AI/AIC,Departure,,Dubai (DXB / OMDB),15 Aug,16:25 IST,15 Aug,16:42 IST,17.0,15 Aug,17:39 UTC+04,-35.0,,16:00:00
"Fri, 15. Aug",Landed,6E6599 IGO179V,IndiGo,6E/IGO,Departure,,Indore (IDR / VAID),15 Aug,16:25 IST,15 Aug,17:17 IST,52.0,15 Aug,18:13 IST,23.0,,16:00:00
"Fri, 15. Aug",Landed,6E241 IGO249U,IndiGo,6E/IGO,Departure,,Jaipur (JAI / VIJP),15 Aug,16:30 IST,15 Aug,17:01 IST,31.0,15 Aug,18:25 IST,5.0,,16:00:00
"Fri, 15. Aug",Landed,6E5221 IGO858P,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),15 Aug,16:35 IST,15 Aug,17:06 IST,31.0,15 Aug,18:21 IST,-13.0,,16:00:00
"Fri, 15. Aug",Landed,6E5146 IGO5146,IndiGo,6E/IGO,Departure,,Chandigarh (IXC / VICG),15 Aug,16:35 IST,15 Aug,16:52 IST,17.0,15 Aug,19:03 IST,13.0,,16:00:00
"Fri, 15. Aug",Landed,AI2607 AIC2607,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),15 Aug,16:40 IST,15 Aug,17:09 IST,29.0,15 Aug,18:26 IST,-18.0,,16:00:00
"Fri, 15. Aug",Landed,AI615 AIC615,Air India,AI/AIC,Departure,,Chandigarh (IXC / VICG),15 Aug,16:45 IST,15 Aug,17:11 IST,26.0,15 Aug,19:12 IST,2.0,,16:00:00
"Fri, 15. Aug",Landed,QP1491 AKJ149U,AirKenya,QP/XAK,Departure,,Varanasi (VNS / VIBN),15 Aug,17:00 IST,15 Aug,17:13 IST,13.0,15 Aug,19:08 IST,-11.0,,16:00:00
"Fri, 15. Aug",Landed,AI621 AIC621,Air India,AI/AIC,Departure,,Jaipur (JAI / VIJP),15 Aug,17:00 IST,15 Aug,17:15 IST,15.0,15 Aug,18:39 IST,-25.0,,16:00:00
"Fri, 15. Aug",Landed,6E2162 IGO209W,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),15 Aug,17:00 IST,15 Aug,17:28 IST,28.0,15 Aug,19:11 IST,-3.0,,16:00:00
"Fri, 15. Aug",Landed,IX257 AXB257,Air India Express,IX/AXB,Departure,,Abu Dhabi (AUH / OMAA),15 Aug,17:05 IST,15 Aug,17:23 IST,18.0,15 Aug,18:19 UTC+04,-30.0,,16:00:00
"Fri, 15. Aug",Landed,6E5228 IGO505K,IndiGo,6E/IGO,Departure,,Hyderabad (HYD / VOHS),15 Aug,17:10 IST,15 Aug,17:26 IST,16.0,15 Aug,18:30 IST,-9.0,,16:00:00
"Fri, 15. Aug",Landed,6E5048 IGO241K,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),15 Aug,17:15 IST,15 Aug,17:31 IST,16.0,15 Aug,19:11 IST,-3.0,,16:00:00
"Fri, 15. Aug",Landed,6E327 IGO327,IndiGo,6E/IGO,Departure,,Goa (GOI / VOGO),15 Aug,17:20 IST,15 Aug,17:36 IST,16.0,15 Aug,18:19 IST,-10.0,,16:00:00
"Fri, 15. Aug",Landed,IX5235 AXB5235,Air India Express,IX/AXB,Departure,,Hyderabad (HYD / VOHS),15 Aug,17:20 IST,15 Aug,17:52 IST,32.0,15 Aug,19:00 IST,,,16:00:00
"Fri, 15. Aug",Landed,AI681 AIC681,Air India,AI/AIC,Departure,,Cochin (COK / VOCI),15 Aug,17:20 IST,15 Aug,19:14 IST,1.0,15 Aug,20:48 IST,1.0,,16:00:00
"Fri, 15. Aug",Landed,QP567 AKJ567,AirKenya,QP/XAK,Departure,,Riyadh (RUH / OERK),15 Aug,17:25 IST,15 Aug,17:46 IST,21.0,15 Aug,19:00 UTC+03,,,16:00:00
"Fri, 15. Aug",Landed,6E582 IGO582,IndiGo,6E/IGO,Departure,,Rajahmundry (RJA / VORY),15 Aug,17:25 IST,15 Aug,17:36 IST,11.0,15 Aug,19:52 IST,42.0,,16:00:00
"Fri, 15. Aug",Landed,RA202 RNA202,Nepal Airlines,RA/RNA,Departure,,Kathmandu (KTM / VNKT),15 Aug,17:30 IST,15 Aug,18:47 IST,1.0,15 Aug,21:20 UTC+0545,1.0,,16:00:00
"Fri, 15. Aug",Landed,QP1124 AKJ112V,AirKenya,QP/XAK,Departure,,Kolkata (CCU / VECC),15 Aug,17:30 IST,15 Aug,17:54 IST,24.0,15 Aug,20:20 IST,-4.0,,17:00:00
"Fri, 15. Aug",Landed,AI2910 AIC2910,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),15 Aug,17:30 IST,15 Aug,17:49 IST,19.0,15 Aug,19:47 IST,-12.0,,17:00:00
"Fri, 15. Aug",Landed,6E936 IGO233,IndiGo,6E/IGO,Departure,,Vijayawada (VGA / VOBZ),15 Aug,17:30 IST,15 Aug,17:41 IST,11.0,15 Aug,19:06 IST,-8.0,,17:00:00
"Fri, 15. Aug",Landed,AI2849 AIC2849,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),15 Aug,17:30 IST,15 Aug,17:59 IST,29.0,15 Aug,19:24 IST,-5.0,,17:00:00
"Fri, 15. Aug",Landed,6E5173 IGO5173,IndiGo,6E/IGO,Departure,,Udaipur (UDR / VAUD),15 Aug,17:35 IST,15 Aug,17:38 IST,3.0,15 Aug,18:38 IST,-27.0,,17:00:00
"Fri, 15. Aug",Landed,AI2655 AIC2655,Air India,AI/AIC,Departure,,Thiruvananthapuram (TRV / VOTV),15 Aug,17:40 IST,15 Aug,17:57 IST,17.0,15 Aug,19:44 IST,-15.0,,17:00:00
"Fri, 15. Aug",Landed,6E5248 IGO328V,IndiGo,6E/IGO,Departure,,Visakhapatnam (VTZ / VEVZ),15 Aug,17:55 IST,15 Aug,18:03 IST,8.0,15 Aug,19:56 IST,-3.0,,17:00:00
"Fri, 15. Aug",Landed,6E61 IGO061,IndiGo,6E/IGO,Departure,,Jeddah (JED / OEJN),15 Aug,17:55 IST,15 Aug,18:29 IST,34.0,15 Aug,20:24 UTC+03,,,17:00:00
"Fri, 15. Aug",Landed,6E5047 IGO658P,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),15 Aug,18:00 IST,15 Aug,18:08 IST,8.0,15 Aug,19:27 IST,-32.0,,17:00:00
"Fri, 15. Aug",Landed,6E6082 IGO1KC,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),15 Aug,18:00 IST,15 Aug,18:09 IST,9.0,15 Aug,19:56 IST,-18.0,,17:00:00
"Fri, 15. Aug",Landed,AI573 AIC573,Air India,AI/AIC,Departure,,Chennai (MAA / VOMM),15 Aug,18:05 IST,15 Aug,18:13 IST,8.0,15 Aug,19:50 IST,-19.0,,17:00:00
"Fri, 15. Aug",Landed,6E871 IGO871,IndiGo,6E/IGO,Departure,,Coimbatore (CJB / VOCB),15 Aug,18:05 IST,15 Aug,18:24 IST,19.0,15 Aug,19:54 IST,-10.0,,17:00:00
"Fri, 15. Aug",Landed,AI2619 AIC2619,Air India,AI/AIC,Departure,,Hyderabad (HYD / VOHS),15 Aug,18:10 IST,15 Aug,18:26 IST,16.0,15 Aug,19:32 IST,-12.0,,17:00:00
"Fri, 15. Aug",Landed,6E5086 IGO5086,IndiGo,6E/IGO,Departure,,Kolkata (CCU / VECC),15 Aug,18:15 IST,15 Aug,18:20 IST,5.0,15 Aug,20:42 IST,-17.0,,17:00:00
"Fri, 15. Aug",Landed,IX1024 AXB1024,Air India Express,IX/AXB,Departure,,Bhubaneswar (BBI / VEBS),15 Aug,18:20 IST,15 Aug,18:49 IST,29.0,15 Aug,20:56 IST,11.0,,17:00:00
"Fri, 15. Aug",Landed,QP584 AKJ584,AirKenya,QP/XAK,Departure,,Abu Dhabi (AUH / OMAA),15 Aug,18:20 IST,15 Aug,18:34 IST,14.0,15 Aug,19:33 UTC+04,-16.0,,17:00:00
"Fri, 15. Aug",Landed,6E6549 IGO6549,IndiGo,6E/IGO,Departure,,Mangalore (IXE / VOML),15 Aug,18:20 IST,15 Aug,18:31 IST,11.0,15 Aug,19:35 IST,-19.0,,17:00:00
"Fri, 15. Aug",Landed,6E1455 IGO45N,IndiGo,6E/IGO,Departure,,Dubai (DXB / OMDB),15 Aug,18:20 IST,15 Aug,18:36 IST,16.0,15 Aug,19:35 UTC+04,-14.0,,18:00:00
"Fri, 15. Aug",Landed,IX1243 AXB1243,Air India Express,IX/AXB,Departure,,Goa (GOI / VOGO),15 Aug,18:25 IST,15 Aug,18:54 IST,29.0,15 Aug,19:41 IST,1.0,,18:00:00
"Fri, 15. Aug",Landed,6E5254 IGO107K,IndiGo,6E/IGO,Departure,,Ahmedabad (AMD / VAAH),15 Aug,18:25 IST,15 Aug,18:51 IST,26.0,15 Aug,19:48 IST,3.0,,18:00:00
"Fri, 15. Aug",Landed,AI2493 AIC2493,Air India,AI/AIC,Departure,,Ahmedabad (AMD / VAAH),15 Aug,18:35 IST,15 Aug,18:44 IST,9.0,15 Aug,19:39 IST,-15.0,,18:00:00
"Fri, 15. Aug",Landed,AI969 AIC969,Air India,AI/AIC,Departure,,Doha (DOH / OTHH),15 Aug,18:35 IST,15 Aug,19:12 IST,37.0,15 Aug,19:31 UTC+03,-43.0,,18:00:00
"Fri, 15. Aug",Landed,6E551 IGO551,IndiGo,6E/IGO,Departure,,Indore (IDR / VAID),15 Aug,18:40 IST,15 Aug,18:58 IST,18.0,15 Aug,19:54 IST,-10.0,,18:00:00
"Fri, 15. Aug",Landed,AI2411 AIC2411,Air India,AI/AIC,Departure,,Kolkata (CCU / VECC),15 Aug,18:45 IST,15 Aug,19:18 IST,33.0,15 Aug,21:40 IST,5.0,,18:00:00
"Fri, 15. Aug",Landed,6E272 IGO272,IndiGo,6E/IGO,Departure,,Amritsar (ATQ / VIAR),15 Aug,18:45 IST,15 Aug,19:05 IST,20.0,15 Aug,21:02 IST,2.0,,18:00:00
"Fri, 15. Aug",Landed,6E825 IGO825,IndiGo,6E/IGO,Departure,,Patna (PAT / VEPT),15 Aug,18:45 IST,15 Aug,19:00 IST,15.0,15 Aug,21:08 IST,-6.0,,18:00:00
"Fri, 15. Aug",Landed,AI2641 AIC2641,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),15 Aug,18:50 IST,15 Aug,19:23 IST,33.0,15 Aug,20:42 IST,7.0,,18:00:00
"Fri, 15. Aug",Landed,AI2491 AIC2491,Air India,AI/AIC,Departure,,Lucknow (LKO / VILK),15 Aug,18:50 IST,15 Aug,19:02 IST,12.0,15 Aug,20:54 IST,-20.0,,18:00:00
"Fri, 15. Aug",Landed,AI931 AIC931,Air India,AI/AIC,Departure,,Jeddah (JED / OEJN),15 Aug,18:50 IST,15 Aug,19:15 IST,25.0,15 Aug,21:03 UTC+03,-36.0,,18:00:00
"Fri, 15. Aug",Landed,6E17 IGO017,Turkish Airlines,TK/THY,Departure,,Istanbul (IST / LTFM),15 Aug,18:50 IST,15 Aug,07:56 IST,-10.0,15 Aug,11:34 UTC+03,-15.0,,18:00:00
"Fri, 15. Aug",Landed,6E544 IGO544,IndiGo,6E/IGO,Departure,,Lucknow (LKO / VILK),15 Aug,18:55 IST,15 Aug,19:18 IST,23.0,15 Aug,21:12 IST,7.0,,18:00:00
"Fri, 15. Aug",Landed,AI2426 AIC2426,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),15 Aug,19:00 IST,15 Aug,19:21 IST,21.0,15 Aug,20:56 IST,-18.0,,18:00:00
